cl	scl	ord	fam	gen	sp	ref	newref	famlab	genlab	splab	cod	dispcat	disp	area	fruit	leng	diam	frfm	pdm	sdm	seeds	seedm	ry	kjg	kjfr	pcw	lip	pro	nsc	ash	fib
Liliopsida	Arecidae	Arecales	PALMAE	Bactris	cuesa	1	39	PALMAE	Bactris	cuesa	BCUE	Mammals		NTAmerica	Drupe1	NA	NA	4.1	NA	NA	1	NA	NA	24.36	NA	NA	0.39	0.13	0.48	NA	NA
Liliopsida	Arecidae	Arecales	PALMAE	Bactris	guienensis	38	49	PALMAE	Bactris	guienens	BGUI	Mammals		NTAmerica	Drupe1	14.8	14.8	1.8	0.21	0.55	1	0.55	11.8	NA	NA	57.8	NA	NA	NA	NA	NA
Liliopsida	Arecidae	Arecales	PALMAE	Chamaedorea	caudata	7	38	PALMAE	Chamaedo	caudata	CCAU	Birds		NTAmerica	Drupe1	NA	NA	4.49	0.25	NA	1	NA	NA	17.84	4.46	NA	0.11	0.09	0.7	NA	NA
Liliopsida	Arecidae	Arecales	PALMAE	Chamaedorea	sp.	38	49	PALMAE	Chamaedo	sp.	CHSP	Mixed		NTAmerica	Drupe1	11.5	9.4	0.41	0.03	0.37	1	0.37	7	NA	NA	4.2	NA	NA	NA	NA	NA
Liliopsida	Arecidae	Arecales	PALMAE	Chamaedorea	tepejilote	66	49	PALMAE	Chamaedo	tepejilo	CTEP	Mixed		NTAmerica	Drupe1	NA	NA	NA	NA	NA	NA	NA	NA	14.31	NA	9.8	0.13	0.13	0.78	0.12	NA
Liliopsida	Arecidae	Arecales	PALMAE	Chamaedorea	wendlandiana	3	46	PALMAE	Chamaedo	wendland	CWEN	Mixed		NTAmerica	Drupe1	NA	NA	0.69	0.06	0.25	NA	NA	8.2	18.46	1.05	84.9	0.16	0.14	0.55	0.15	NA
Liliopsida	Arecidae	Arecales	PALMAE	Chamaerops	humilis	0	17	PALMAE	Chamaero	humilis	CHUM	Mammals		MEurope	Drupe1	14.5	13.9	1.71	0.65	0.67	1	0.67	38.1	17.12	11.16	23.9	0.01	0.03	0.77	0.04	0.18
Liliopsida	Arecidae	Arecales	PALMAE	Elaeis	guineensis	75	35	PALMAE	Elaeis	guineens	EGUI	Mammals		Africa	Drupe1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.2	0.75	0.02	0.02	NA	0.1
Liliopsida	Arecidae	Arecales	PALMAE	Jessenia	oligocarpa	1	39	PALMAE	Jessenia	oligocar	JOLI	Mixed		NTAmerica	Drupe1	NA	NA	16.8	NA	NA	1	NA	NA	22.73	NA	NA	0.26	0.05	0.69	NA	NA
Liliopsida	Arecidae	Arecales	PALMAE	Oenocarpus	bacaba	71	9	PALMAE	Oenocarp	bacaba	OBAC	Mixed		NTAmerica	Drupe1	20	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Liliopsida	Arecidae	Arecales	PALMAE	Oenocarpus	cf.Sp.Nov.	71	9	PALMAE	Oenocarp	cf.Sp.No	OEN1	Mixed		NTAmerica	Drupe1	17	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Liliopsida	Arecidae	Arecales	PALMAE	Pinanga	khulii	3	46	PALMAE	Pinanga	khulii	PKHU	Mixed		NTAmerica	Drupe1	NA	NA	0.65	0.06	0.29	NA	NA	8.7	NA	NA	NA	NA	NA	NA	NA	NA
Liliopsida	Arecidae	Arecales	PALMAE	Roystonea	regia	3	46	PALMAE	Roystone	regia	RREG	Mixed		NTAmerica	Drupe1	NA	NA	NA	NA	NA	NA	NA	NA	16.41	NA	NA	0.05	0.06	0.78	0.11	NA
Liliopsida	Arecidae	Arecales	PALMAE	Sabal	etonia	69	1	PALMAE	Sabal	etonia	SETO	Mammals		NAmerica	Drupe1	13.8	14.1	1.29	NA	NA	NA	NA	NA	9.5	NA	NA	0.02	0.04	0.47	0.04	0.09
Liliopsida	Arecidae	Arecales	PALMAE	Scheelea	zonensis	22	18	PALMAE	Scheelea	zonensis	SZON	Mammals		NTAmerica	Drupe1	NA	NA	NA	NA	NA	1	NA	NA	29.97	NA	58	0.56	0.03	0.41	NA	NA
Liliopsida	Arecidae	Arecales	PALMAE	Serenoa	repens	69	1	PALMAE	Serenoa	repens	SREP	Mammals		NAmerica	Drupe1	21.9	18.3	4.98	NA	NA	NA	NA	NA	12.1	NA	NA	0.07	0.03	0.52	0.03	0.04
Liliopsida	Arecidae	Pandanales	PANDANACEAE	Pandanus	conoideus	39	3	PALMAE	Pandanus	conoideu	PCON	Mixed		Australasia	Drupe1	10	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Dilleniidae	Violales	PASSIFLORACEAE	Passiflora	coccinea	60	2	PANDANAC	Passiflo	coccinea	PCOC	Mixed		NTAmerica	Berry2	30.5	30	NA	NA	NA	NA	NA	NA	NA	NA	80	NA	0.03	0.66	NA	NA
Magnoliopsida	Caryophyllidae	Caryophyllales	PHYTOLACCACEAE	Phytolacca	americana1	37	22	PASSIFLO	Phytolac	american	PAME	Birds		NAmerica	Berry2	NA	7.9	0.3	0.02	NA	9.7	NA	6.3	18.71	0.36	91.2	0.01	0.05	0.53	NA	NA
Magnoliopsida	Caryophyllidae	Caryophyllales	PHYTOLACCACEAE	Phytolacca	americana2	3	46	PHYTOLAC	Phytolac	american	PAME	Birds		NAmerica	Berry2	NA	NA	0.32	0.04	0.06	NA	NA	11.1	15.07	0.54	85.4	0.02	0.15	0.68	0.16	NA
Magnoliopsida	Caryophyllidae	Caryophyllales	PHYTOLACCACEAE	Phytolacca	sp.	3	46	PHYTOLAC	Phytolac	sp.	PHSP	Birds		NAmerica	Berry2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.2	0.02	0.02	NA	NA	NA
Magnoliopsida	Magnoliidae	Piperales	PIPERACEAE	Macropiper	excelsum	33	47	PHYTOLAC	Macropip	excelsum	MEXC	Mammals		Australasia	Other	NA	NA	2.82	0.22	0.17	NA	NA	7.8	18.33	4.03	86	0.09	0.1	0.6	0.13	0.08
Magnoliopsida	Magnoliidae	Piperales	PIPERACEAE	Piper	amalago	58	7	PIPERACE	Piper	amalago	PAMA	Mammals		NTAmerica	Other	NA	NA	NA	NA	NA	NA	NA	NA	10.38	NA	76.2	0.01	0.1	0.49	NA	NA
Magnoliopsida	Magnoliidae	Piperales	PIPERACEAE	Piper	auritum	58	7	PIPERACE	Piper	auritum	PAUR	Mammals		NTAmerica	Other	NA	NA	NA	NA	NA	NA	NA	NA	3.56	NA	93.5	0	0.09	0.12	NA	NA
Magnoliopsida	Magnoliidae	Piperales	PIPERACEAE	Piper	bisasperatum	58	7	PIPERACE	Piper	bisasper	PBIS	Mammals		NTAmerica	Other	NA	NA	NA	NA	NA	NA	NA	NA	11.13	NA	81.9	0.05	0.06	0.48	NA	NA
Magnoliopsida	Magnoliidae	Piperales	PIPERACEAE	Piper	dotanum	58	7	PIPERACE	Piper	dotanum	PDOT	Mammals		NTAmerica	Other	NA	NA	NA	NA	NA	NA	NA	NA	10.47	NA	76.5	0.08	0.08	0.34	NA	NA
Magnoliopsida	Magnoliidae	Piperales	PIPERACEAE	Piper	epigynium	58	7	PIPERACE	Piper	epigyniu	PEPI	Mammals		NTAmerica	Other	NA	NA	NA	NA	NA	NA	NA	NA	10.3	NA	87.5	0.11	0.07	0.28	NA	NA
Magnoliopsida	Magnoliidae	Piperales	PIPERACEAE	Piper	gibbosum	58	7	PIPERACE	Piper	gibbosum	PGIB	Mammals		NTAmerica	Other	NA	NA	NA	NA	NA	NA	NA	NA	10	NA	85	0.01	0.06	0.5	NA	NA
Magnoliopsida	Magnoliidae	Piperales	PIPERACEAE	Piper	glabrescens	58	7	PIPERACE	Piper	glabresc	PGLA	Mammals		NTAmerica	Other	NA	NA	NA	NA	NA	NA	NA	NA	7.37	NA	91	0.02	0.1	0.29	NA	NA
Magnoliopsida	Magnoliidae	Piperales	PIPERACEAE	Piper	lancaefolium	58	7	PIPERACE	Piper	lancaefo	PLAN	Mammals		NTAmerica	Other	NA	NA	NA	NA	NA	NA	NA	NA	8.87	NA	86.8	0.04	0.04	0.4	NA	NA
Magnoliopsida	Magnoliidae	Piperales	PIPERACEAE	Piper	sp.1	43	4	PIPERACE	Piper	sp.1	PSP1	Mammals		Australasia	Other	8	5.1	0.08	0.02	NA	NA	NA	19.3	NA	NA	67.5	0.09	0.05	NA	NA	NA
Magnoliopsida	Magnoliidae	Piperales	PIPERACEAE	Piper	umbellata	58	7	PIPERACE	Piper	umbellat	PUMB	Mammals		NTAmerica	Other	NA	NA	NA	NA	NA	NA	NA	NA	12.89	NA	84.1	0.14	0.06	0.39	NA	NA
Magnoliopsida	Rosidae	Rosales	PITTOSPORACEAE	Billardiera	scandens	70	14	PIPERACE	Billardi	scandens	BSCA	Birds		Australasia	Berry2	NA	NA	0.88	0.09	0.14	68.8	0	10	7.38	0.65	85.9	0.04	0.02	0.32	NA	NA
Magnoliopsida	Rosidae	Rosales	PITTOSPORACEAE	Pittosporum	viridiflorum	61	8	PITTOSPO	Pittospo	viridifl	PVIR	Mammals		Africa	Aril	6.5	6.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Polygalales	POLYGALACEAE	Monnina	sp.	38	49	PITTOSPO	Monnina	sp.	MSP	Birds		NTAmerica	Drupe1	9.1	6.4	0.23	0.02	0.05	1	0.05	9.1	NA	NA	69.4	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Polygalales	POLYGALACEAE	Moutabea	guianensis	71	9	POLYGALA	Moutabea	guianens	MGUI	Birds		NTAmerica	Berry2	20	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Polygalales	POLYGALACEAE	Xanthophyllum	octandrum	43	4	POLYGALA	Xanthoph	octandru	XOCT	Birds		Australasia	Berry2	12	12	1	0.09	NA	NA	NA	9.4	NA	NA	78.1	0.14	0.25	NA	NA	NA
Magnoliopsida	Caryophyllidae	Polygonales	POLYGONACEAE	Coccoloba	manzanillensis	35	48	POLYGALA	Coccolob	manzanil	CMAN	Birds		NTAmerica	Drupe1	NA	NA	0.21	0.03	0.06	1	0.06	15.2	16.37	0.52	79.5	NA	NA	0.53	NA	NA
Magnoliopsida	Caryophyllidae	Polygonales	POLYGONACEAE	Coccoloba	sp.	71	9	POLYGONA	Coccolob	sp.	COC1	Birds		NTAmerica	Drupe1	12	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Caryophyllidae	Polygonales	POLYGONACEAE	Muehlenbeckia	tammifolia	38	49	POLYGONA	Muehlenb	tammifol	MTAM	Birds		NTAmerica	Drupe1	5.5	5.4	0.09	0.01	0.02	1	0.02	10.6	NA	NA	68.8	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Frangula	alnus	0	17	POLYGONA	Frangula	alnus	FALN	Birds		MEurope	Drupe1	6.2	6.9	0.19	0.02	0.04	2.6	0.02	10.1	15.19	0.29	67.4	0.01	0.04	0.74	0.12	0.08
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Rhamnus	alaternus	0	17	RHAMNACE	Rhamnus	alaternu	RALA	Birds		MEurope	Berry1	5.9	6	0.14	0.02	0.04	3	0.01	16.7	16.24	0.37	55.8	0.01	0.07	0.82	0.05	0.06
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Rhamnus	alpinus	0	17	RHAMNACE	Rhamnus	alpinus	RALP	Birds		MEurope	Berry1	7.4	8.6	0.34	0.05	0.05	3	0.02	15.1	13.48	0.69	70.5	0.01	0.03	0.7	NA	0.04
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Rhamnus	cathartica	64	5	RHAMNACE	Rhamnus	catharct	RCAT	Birds		NEurope	Berry1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Rhamnus	cathartica	19	36	RHAMNACE	Rhamnus	catharti	RCAT	Birds		NAmerica	Berry1	6	NA	0.22	NA	NA	NA	NA	NA	17.83	NA	85	NA	0.11	NA	NA	NA
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Rhamnus	catharticus	0	17	RHAMNACE	Rhamnus	catharti	RCAT	Birds		MEurope	Berry1	6.3	7.4	0.21	0.02	0.07	3.5	0.02	9	17.37	0.33	57.6	0.05	0.04	0.77	0.04	0.1
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Rhamnus	lycioides	0	17	RHAMNACE	Rhamnus	lycioide	RLYC	Birds		MEurope	Berry1	5.7	6.1	0.13	0.03	0.03	2.5	0.01	23.4	16.87	0.52	53.2	0.01	0.05	0.88	0.01	0.05
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Rhamnus	myrtifolius	0	17	RHAMNACE	Rhamnus	myrtifol	RMYR	Birds		MEurope	Berry1	6.2	6.8	0.18	0.02	0.05	3	0.02	8.5	NA	NA	64.7	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Rhamnus	palaestinus	68	21	RHAMNACE	Rhamnus	palaesti	RPAL	Birds		MEurope	Berry1	NA	NA	NA	NA	NA	NA	NA	NA	16.49	NA	76.5	0.01	0.03	0.93	NA	0.01
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Rhamnus	prinoides	61	8	RHAMNACE	Rhamnus	prinoide	RPRI	Birds		Africa	Berry1	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Rhamnus	purshiana	41	33	RHAMNACE	Rhamnus	purshian	RPUR	Birds		NAmerica	Berry1	NA	11.6	0.8	0.13	NA	3	NA	15.8	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Rhamnus	saxatilis	64	5	RHAMNACE	Rhamnus	saxatili	RSAX	Birds		NEurope	Berry1	NA	NA	NA	NA	NA	NA	NA	NA	14.21	NA	79	0.01	0.04	0.78	NA	NA
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Scutia	myrtina	36	43	RHAMNACE	Scutia	myrtina	SMYR	Mammals		Africa	Berry1	NA	NA	NA	NA	NA	NA	NA	NA	15.19	NA	NA	0	0.02	0.88	0.05	0.05
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Ziziphus	lotus	0	17	RHAMNACE	Ziziphus	lotus	ZLOT	Mammals		MEurope	Drupe1	17.3	15.4	2	0.61	0.35	1	0.35	30.6	16.7	10.21	49.8	0.01	0.02	0.77	0.02	0.18
Magnoliopsida	Rosidae	Rhamnales	RHAMNACEAE	Ziziphus	mucronata	36	43	RHAMNACE	Ziziphus	mucronat	ZMUC	Mammals		Africa	Drupe1	12.5	12.5	1.16	NA	NA	NA	NA	NA	13.06	NA	NA	0.01	0.13	0.63	0.07	0.16
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Amelanchier	alnifolia	41	33	RHAMNACE	Amelanch	alnifoli	AALN	Mixed		NAmerica	Berry2	NA	9.2	0.46	0.07	NA	1.6	NA	3.7	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Amelanchier	ovalis	0	17	ROSACEAE	Amelanch	ovalis	AOVA	Mixed		MEurope	Berry2	7	7.3	0.2	0.07	0.02	7.3	0	35.1	16.79	1.15	59.6	0.03	0.02	0.81	0.04	0.11
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Cotoneaster	granatensis	0	17	ROSACEAE	Cotoneas	granaten	CGRA	Mixed		MEurope	Drupe2	7.5	7	0.17	0.03	0.05	2	0.03	26	16.16	0.4	54.6	0.03	0.07	0.64	0.08	0.18
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Cotoneaster	integerrimus	0	17	ROSACEAE	Cotoneas	integerr	CINT	Mixed		NEurope	Drupe2	7	5.7	0.1	0.02	0.04	2	0.02	10	NA	NA	50.4	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Crataegus	laciniata	0	17	ROSACEAE	Crataegu	laciniat	CLAC	Mammals		MEurope	Drupe2	11.9	11.8	0.87	0.17	0.23	2.4	0.1	19.4	17.37	2.92	54.4	0.02	0.04	0.74	0.05	0.21
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Crataegus	calycina	74	10	ROSACEAE	Crataegu	calycina	CCAL	Mixed		NEurope	Drupe1	NA	9.8	0.63	0.14	NA	1	NA	22.4	NA	NA	72.5	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Crataegus	douglasii	41	33	ROSACEAE	Crataegu	douglasi	CDOU	Mixed		NAmerica	Drupe1	NA	11.1	0.63	0.11	NA	1	NA	17.2	17.03	1.86	NA	0.04	0.04	0.89	0.04	0.19
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Crataegus	laevigata	74	10	ROSACEAE	Crataegu	laevigat	CLAE	Mixed		NEurope	Drupe2	NA	11.7	0.82	0.15	NA	2.8	NA	18	2.92	NA	77.4	0.01	0.03	0.11	NA	0.17
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Crataegus	monogyna	0	17	ROSACEAE	Crataegu	monogyna	CMON	Mixed		MEurope	Drupe1	12.1	9.3	0.68	0.17	0.12	1	0.12	25.3	16.91	2.89	56.4	0.02	0.03	0.72	0.04	0.21
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Fragaria	vesca	0	17	ROSACEAE	Fragaria	vesca	FVES	Mammals		NEurope	Other	9.4	9.5	0.27	0.04	0.03	88	0	13.6	NA	NA	76.9	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Hesperomeles	obovata	38	49	ROSACEAE	Hesperom	obovata	HOBO	Mixed		NTAmerica	Berry2	8	8.7	0.37	0.09	0.07	5	0.01	25.1	NA	NA	55.9	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Malus	sp.1	63	28	ROSACEAE	Malus	sp.1	MSP1	Mammals		NAmerica	Berry2	NA	13.3	0.99	NA	NA	NA	NA	NA	17.5	NA	NA	NA	0.13	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Malus	sp.2	63	28	ROSACEAE	Malus	sp.2	MSP2	Mammals		NAmerica	Berry2	NA	19.1	4.17	NA	NA	NA	NA	NA	16.91	NA	NA	NA	0.03	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Malus	sylvestris	0	17	ROSACEAE	Malus	sylvestr	MSYL	Mammals		MEurope	Berry2	29.2	30.3	13.81	2.56	0.11	3.3	0.03	18.5	17.62	45.13	80.7	0.05	0.02	0.74	0.03	0.15
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Photinia	serrulata	63	28	ROSACEAE	Photinia	serrulat	PSER	Mixed		NAmerica	Berry2	NA	6.1	0.11	NA	NA	NA	NA	NA	19.09	NA	NA	NA	0.09	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	emargina	41	33	ROSACEAE	Prunus	emargina	PEMA	Birds		NAmerica	Drupe1	NA	9.4	0.6	0.07	NA	1	NA	12.4	16.66	1.23	NA	0.03	0.04	0.88	0.06	0.04
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	mahaleb	0	17	ROSACEAE	Prunus	mahaleb	PMAH	Birds		MEurope	Drupe1	8	8.3	0.38	0.05	0.08	1	0.08	12.8	16.7	0.81	63.8	0.03	0.03	0.84	0.06	0.06
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	padus2	0	17	ROSACEAE	Prunus	padus2	PPAD2	Birds		NEurope	Drupe1	7.9	7.9	0.31	0.07	0.07	1	0.07	23.7	16.16	1.17	53.9	0.01	0.05	0.72	0.05	0.16
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	prostrat	0	17	ROSACEAE	Prunus	prostrat	PPRO	Birds		MEurope	Drupe1	7.1	7.1	0.22	0.02	0.04	1	0.04	10.8	17.71	0.41	67.2	0.04	0.05	0.76	0.05	0.16
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	africana	61	8	ROSACEAE	Prunus	africana	PAFR	Mixed		Africa	Drupe1	9.5	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	avium1	74	10	ROSACEAE	Prunus	avium1	PAVI1	Mixed		NEurope	Drupe1	NA	15.2	1.6	0.27	NA	1	NA	16.9	8.57	NA	81.8	0.02	0.02	0.45	NA	0.05
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	avium2	0	17	ROSACEAE	Prunus	avium2	PAVI2	Mixed		NEurope	Drupe1	NA	NA	NA	NA	NA	1	NA	NA	4.81	NA	NA	0.02	0.12	NA	NA	0.12
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	carolini	63	28	ROSACEAE	Prunus	carolini	PCAR	Mixed		NAmerica	Drupe1	NA	10.8	0.64	NA	NA	NA	NA	NA	17.41	NA	NA	NA	0.04	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	cerasus	74	10	ROSACEAE	Prunus	cerasus	PCER	Mixed		NEurope	Drupe1	NA	19.3	0.31	0.02	NA	1	NA	6.5	7.4	NA	84.9	0.01	0.02	0.4	NA	0.1
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	cornifol	25	45	ROSACEAE	Prunus	cornifol	PCOR	Mixed		NTAmerica	Drupe1	NA	17	2.78	0.36	0.31	NA	NA	13	6.7	2.41	76	0.01	0.01	0.38	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	padus1	74	10	ROSACEAE	Prunus	padus	PPAD1	Mixed		NEurope	Drupe1	NA	8.3	0.33	0.05	NA	1	NA	16.4	6.72	NA	78.4	0.01	0.05	0.31	NA	0.2
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	pennsylv	3	46	ROSACEAE	Prunus	pennsylv	PPEN	Mixed		NAmerica	Drupe1	NA	NA	0.25	0.03	0.03	NA	NA	10.6	16.99	0.44	87.3	0.03	0.08	0.84	0.05	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	rambouri	0	17	ROSACEAE	Prunus	rambouri	PRAM	Mixed		NEurope	Drupe1	9.7	8.1	0.44	0.11	0.11	1	0.11	24.2	15.4	1.63	50.7	0.01	0.03	0.76	0.1	0.1
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	serotina	37	22	ROSACEAE	Prunus	serotina	PSER	Mixed		NAmerica	Drupe1	NA	7.5	0.46	0.06	NA	1	NA	12.3	16.95	0.97	84.1	0	0.02	0.2	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	spinosa	0	17	ROSACEAE	Prunus	spinosa	PSPI	Mixed		NEurope	Drupe1	12.7	13.9	1.63	0.26	0.24	1	0.24	16	16.49	4.3	68.9	0.02	0.04	0.61	0.05	0.28
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	turnerana2	43	4	ROSACEAE	Prunus	turneran2	PTUR2	Mixed		Australasia	Drupe1	29.1	23.7	9.4	1.17	NA	NA	NA	12.4	NA	NA	78.2	0.03	0.06	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	turnerana1	3	46	ROSACEAE	Prunus	turneran1	PTUR1	Mixed		NAmerica	Drupe1	NA	NA	NA	NA	NA	NA	NA	NA	17.2	NA	82.9	0.03	0.1	0.83	0.04	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Prunus	virginiana	19	36	ROSACEAE	Prunus	virginia	PVIR	Mixed		NAmerica	Drupe1	8.5	NA	0.45	NA	NA	1	NA	NA	17.12	NA	85	NA	0.02	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Pyracantha	cocciniea	63	28	ROSACEAE	Pyracant	coccinie	PCOC	Birds		NAmerica	Drupe1	NA	9.2	0.21	NA	NA	NA	NA	NA	17.08	NA	NA	NA	0.02	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Pyrus	amygdaliformis	64	5	ROSACEAE	Pyrus	amygdali	PAMY	Mammals		NEurope	Berry2	NA	NA	NA	NA	NA	NA	NA	NA	6.78	NA	73	0.01	0.01	0.37	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Pyrus	bourgaeana	0	17	ROSACEAE	Pyrus	bourgaea	PBOU	Mammals		MEurope	Berry2	20.5	23.3	6.75	2.64	0.23	7.9	0.03	39.1	16.66	43.97	57.5	0.01	0.04	0.48	0.02	0.46
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rosa	canina	0	17	ROSACEAE	Rosa	canina	RCAN	Mixed		MEurope	Berry2	15	9.2	0.65	0.19	0.1	11	0.01	29	16.62	3.14	55.2	0.03	0.04	0.72	0.05	0.15
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rosa	dumalis	74	10	ROSACEAE	Rosa	dumalis	RDUM	Mixed		NEurope	Berry2	NA	12.8	1.78	0.52	NA	15.5	NA	29.1	3.08	NA	66.2	0.01	0.03	0.14	NA	0.01
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rosa	gymnocarpa	41	33	ROSACEAE	Rosa	gymnocar	RGYM	Mixed		NAmerica	Berry2	NA	8.9	0.34	0.04	NA	4.9	NA	11.9	15.9	0.64	NA	0.02	0.04	0.86	0.08	0.2
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rosa	multiflora	19	36	ROSACEAE	Rosa	multiflo	RMUL	Mixed		NAmerica	Berry2	6	NA	0.17	NA	NA	NA	NA	NA	18.17	NA	58	NA	0.05	NA	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rosa	sect.synstylae	64	5	ROSACEAE	Rosa	sect.syn	RSYN	Mixed		NEurope	Berry2	NA	NA	NA	NA	NA	NA	NA	NA	4.65	NA	45	0.01	0.03	0.22	NA	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rosa	sp.1	0	17	ROSACEAE	Rosa	sp.1	RSP1	Mixed		MEurope	Berry2	13	9.4	0.45	0.12	0.1	8.6	0.01	27	16.24	1.98	50.7	0.02	0.04	0.73	0.06	0.16
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rosa	sp.2	0	17	ROSACEAE	Rosa	sp.2	RSP2	Mixed		MEurope	Berry2	10.3	10.4	0.56	0.16	0.08	5.9	0.01	28.2	NA	NA	57.3	NA	NA	NA	0.03	NA
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rosa	sp.3	0	17	ROSACEAE	Rosa	sp.3	RSP3	Mixed		MEurope	Berry2	23.3	16.6	3.22	0.69	0.66	31.7	0.02	21.4	16.2	11.18	57.4	0.02	0.05	0.72	0.06	0.15
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rosa	sp.4	0	17	ROSACEAE	Rosa	sp.4	RGLO	Mixed		MEurope	Berry2	22.2	17.9	2.86	0.66	0.45	38.5	0.01	23	16.66	10.98	61.1	0.04	0.04	0.73	0.06	0.13
Magnoliopsida	Rosidae	Rosales	ROSACEAE	Rosa	villosa	74	10	ROSACEAE	Rosa	villosa	RVIL	Mixed		NEurope	Berry2	NA	15.3	1.3	0.35	NA	23	NA	27.1	4.27	NA	68.1	0.01	0.03	0.21	NA	0.14
